EventId	PartId	Name	SubKind	ExClass	StartDate	EndDate	ExParam1	ExParam2	ExParam3	ExParam4	ExParam5	ExParam6	ExParam7	ExParam8	ExParam9	ExParam10	ExParam11	ExParam12	ExParam13	ExParam14	ExParam15	ExParam16	ExParam17	ExParam18	ExParam19	ExParam20	ExParam21	ExParam22	ExParam23	ExParam24	ExParam25	_showall
34	1	Thời gian tu luyện	npc_getaward		0	0	Npc:2601			CheckLevel:20,"Ngươi chưa đạt cấp 20, không thể nhận tu luyện.",""	CheckTaskDay:1,127,128,"Hôm nay ngươi đã nhận thời gian tu luyện rồi.",""	CheckAddXiulianTime:2,"Thời gian tu luyện của ngươi đã đầy, không thể nhận thêm."	CheckTask:126,3,"Ngươi đã nhận đủ 3 lần.",""						AddTask:126,1	AddTaskDay:127,128	AddXiulianTime:2											
34	2	Tài Bảo Thố	action_finishtask		0	0	TaskFinish:"PickGouhuoTeam",0			CheckRandom:125,1000,""								CallRabbit:""														
34	3	Đánh quái rớt Pháo hoa quốc khánh	boss_dropitem		0	0	DropNpcType:"_ALLNPC"											SetDropItemId:3,1														
34	4	Tài Bảo Thố rớt (sơ)	boss_dropitem		0	0	DropNpc:1487											SetDropItemId:4,13														
34	5	Tài Bảo Thố rớt (trung)	boss_dropitem		0	0	DropNpc:1494											SetDropItemId:5,13														
34	6	Tài Bảo Thố rớt (cao)	boss_dropitem		0	0	DropNpc:1495											SetDropItemId:6,13														
34	7	Tiểu Tài Bảo Thố rớt (sơ)	boss_dropitem		0	0	DropNpc:1488											SetDropItemId:4,1														
34	8	Tiểu Tài Bảo Thố rớt (trung)	boss_dropitem		0	0	DropNpc:1496											SetDropItemId:5,1														
34	9	Tiểu Tài Bảo Thố rớt (cao)	boss_dropitem		0	0	DropNpc:1497											SetDropItemId:6,1														
35	1	Hoạt động nạp thẻ bốc thăm tháng 11/2009	npc_getaward		0	0	Npc:2601											SetLuaScript:"NewLottery:OnDialog();<enter>"														
36	1	Mua Hòa Thị Bích	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"Không thể mua, nhân vật này chưa kích hoạt tư cách!",""	CheckMonthPay:588,"Tích lũy trong tháng chưa đạt <color=yellow>588 đồng<color>, không thể mua Hòa Thị Bích!",""	CheckFreeBag:1,"Mua Hòa Thị Bích cần <color=yellow>1 ô<color> trống, hãy sắp xếp rồi quay lại!",""						CoinBuyHeShiBi:"Dùng <color=yellow>8000 đồng<color> mua 1 Hòa Thị Bích!"														
36	2	Hoa Nguyệt Quế đổi rương Huyền Tinh	npc_getaward		0	0	Npc:2601	AddSelect:"    Nếu ngươi có <color=yellow>1<color> Hoa Nguyệt Quế, có thể tìm ta để đổi <color=yellow>1<color> Rương Huyền Tinh, ngươi có hoa không?","Ta có"										SetAwardIdUi:22														
37	1	Nhận tư cách mua Hòa Thị Bích	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận <color=yellow>tư cách mua 3 Hòa Thị Bích<color>? Sau khi nhận sẽ không thể nhận các phần thưởng khác.","Đồng ý"		CheckTaskEq:129,1,"Không thể nhận thưởng, nhân vật này vẫn chưa kích hoạt!",""	CheckMonthPay:1000,"Tích lũy trong tháng chưa đạt <color=yellow>1000 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:136,0,"Ngươi đã nhận thưởng <color=yellow>chọn 1 trong 3<color>, không thể nhận nữa!",""						SetTask:136,1	AddBuyHeShiBiSum:3	SetMsg:0,"Nạp thẻ <color=yellow>1000 đồng<color> nhận thành công <color=yellow>tư cách mua 3 Hòa Thị Bích<color>!"	SetMsg:2,"Nạp thẻ <color=yellow>1000 đồng<color> nhận thành công <color=yellow>tư cách mua 3 Hòa Thị Bích<color>!"											
37	2	Nhận vé ưu đãi mua Thỏi bạc bang hội (đại)	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận <color=yellow>3 vé ưu đãi 50% Thỏi bạc bang hội (đại)<color>? Sau khi nhận sẽ không thể nhận các phần thưởng khác nữa.","Đồng ý"		CheckTaskEq:129,1,"Không thể nhận thưởng, nhân vật này vẫn chưa kích hoạt!",""	CheckMonthPay:1000,"Tích lũy trong tháng chưa đạt <color=yellow>1000 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:136,0,"Ngươi đã nhận thưởng <color=yellow>chọn 1 trong 3<color>, không thể nhận nữa!",""	CheckFreeBag:3,"Nhận thưởng cần <color=yellow>3 ô<color> trống, hãy sắp xếp rồi quay lại!",""					SetTask:136,2	SetAwardId:20	SetMsg:0,"Nạp thẻ <color=yellow>1000 đồng<color> nhận thành công <color=yellow>3 vé ưu đãi 50% Thỏi bạc bang hội (đại)<color>!"	SetMsg:2,"Nhận thành công <color=yellow>3 vé ưu đãi 50% Thỏi bạc bang hội (đại)<color>!"											
37	3	Nhận rương Huyền Tinh	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận <color=yellow>2 rương Huyền Tinh<color>? Sau khi nhận sẽ không thể nhận các phần thưởng khác nữa.","Đồng ý"		CheckTaskEq:129,1,"Không thể nhận thưởng, nhân vật này vẫn chưa kích hoạt!",""	CheckMonthPay:1000,"Tích lũy trong tháng chưa đạt <color=yellow>1000 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:136,0,"Ngươi đã nhận thưởng <color=yellow>chọn 1 trong 3<color>, không thể nhận nữa!",""	CheckFreeBag:2,"Cần có <color=yellow>2 ô<color> trống, sắp xếp rồi hãy quay lại!",""					SetTask:136,3	SetAwardId:19	SetMsg:0,"Nạp thẻ <color=yellow>1000 đồng<color> nhận thành công <color=yellow>2 rương Huyền Tinh<color>!"	SetMsg:2,"Nạp thẻ <color=yellow>1000 đồng<color> nhận thành công <color=yellow>2 rương Huyền Tinh<color>!"											
38	1	Nhận rương Huyền Tinh	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận <color=yellow>2 rương Huyền Tinh<color>? Sau khi nhận sẽ <color=yellow>không được nhận<color> những phần thưởng khác nữa!","Đồng ý"		CheckTaskEq:129,1,"Không thể nhận thưởng, nhân vật này chưa kích hoạt tư cách!",""	CheckMonthPay:588,"Tích lũy trong tháng chưa đạt <color=yellow>588 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:135,0,"Ngươi đã <color=yellow>nhận<color> <color=yellow>một trong 4 phần thưởng này<color>, không thể nhận nữa!",""	CheckFreeBag:2,"Cần có <color=yellow>2 ô<color> trống, sắp xếp rồi hãy quay lại!",""					SetTask:135,1	SetAwardId:19	SetMsg:0,"Nạp thẻ <color=yellow>588 đồng<color> nhận thành công <color=yellow>2 rương Huyền Tinh<color>!"	SetMsg:2,"Nạp thẻ <color=yellow>588 đồng<color> nhận thành công <color=yellow>2 rương Huyền Tinh<color>!"											
38	2	Nhận Lệnh bài chúc phúc (trung)	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận <color=yellow>3 Lệnh bài chúc phúc (trung)<color>? Sau khi nhận sẽ <color=yellow>không được nhận<color> các phần thưởng khác nữa!","Đồng ý"		CheckTaskEq:129,1,"Không thể nhận thưởng, nhân vật này chưa kích hoạt tư cách!",""	CheckMonthPay:588,"Tích lũy trong tháng chưa đạt <color=yellow>588 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:135,0,"Ngươi đã <color=yellow>nhận<color> <color=yellow>một trong 4 phần thưởng này<color>, không thể nhận nữa!",""	CheckFreeBag:3,"Nhận thưởng cần <color=yellow>3 ô<color> trống, hãy sắp xếp rồi quay lại!",""					SetTask:135,2	SetMsg:0,"Nạp thẻ <color=yellow>588 đồng<color> nhận thành công <color=yellow>3 Lệnh bài chúc phúc (trung)<color>!"	SetMsg:2,"Nạp thẻ <color=yellow>588 đồng<color> nhận thành công <color=yellow>3 Lệnh bài chúc phúc (trung)<color>!"	SetAwardId:21											
38	3	Nhận tư cách mua Hòa Thị Bích	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận <color=yellow>tư cách mua 2 Hòa Thị Bích<color>? Sau khi mua sẽ <color=yellow>không thể nhận<color> các phần thưởng khác nữa!","Đồng ý"		CheckTaskEq:129,1,"Không thể nhận thưởng, nhân vật này chưa kích hoạt tư cách!",""	CheckMonthPay:588,"Tích lũy trong tháng chưa đạt <color=yellow>588 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:135,0,"Ngươi đã <color=yellow>nhận<color> <color=yellow>một trong 4 phần thưởng này<color>, không thể nhận nữa!",""						SetTask:135,3	AddBuyHeShiBiSum:2	SetMsg:0,"Nạp thẻ <color=yellow>588 đồng<color> nhận thành công <color=yellow>tư cách mua 2 Hòa Thị Bích<color>!"	SetMsg:2,"Nạp thẻ <color=yellow>588 đồng<color> nhận thành công <color=yellow>tư cách mua 2 Hòa Thị Bích<color>!"											
38	4	Nhận Xích Thố (đã mở cấp 150)	npc_getaward		0	0	Npc:2601	AddSelect:"Ngươi thật sự muốn nhận <color=yellow>Mã bài (Xích Thố)<color> chứ? Nhận thành công thì sẽ <color=yellow>không thể nhận<color> phần thưởng khác!","Đồng ý nhận"		CheckTaskEq:129,1,"Không thể nhận thưởng, nhân vật này chưa kích hoạt tư cách!",""	CheckMonthPay:588,"Tích lũy trong tháng chưa đạt <color=yellow>588 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:1,"Cần có <color=yellow>1 ô<color> trống, sắp xếp rồi hãy quay lại!",""	CheckTaskEq:135,0,"Ngươi đã <color=yellow>nhận<color> <color=yellow>một trong 4 phần thưởng này<color>, không thể nhận nữa!",""	CheckTimeFrame:"OpenLevel150",1,"Server hiện tại chưa mở <color=yellow>cấp 150<color>, không thể nhận phần thưởng này!"				SetTask:135,4	AddItem:"1,12,10,4",1,1,259200	SetMsg:0,"Chúc mừng bạn đã nhận phần thưởng nạp thẻ trong tháng đạt <color=yellow>588 đồng<color> là <color=yellow>1 Mã bài (Xích Thố)<color>!"	SetMsg:2,"Chúc mừng bạn đã nhận phần thưởng nạp thẻ trong tháng đạt <color=yellow>588 đồng<color> là <color=yellow>1 Mã bài (Xích Thố)<color>!"											
39	1	Nhận phần thưởng nạp thẻ 1000 đồng	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"Nhân vật chưa kích hoạt tư cách nhận thưởng, không thể nhận!",""	CheckMonthPay:15,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>1000 đồng<color>, không thể nhận!",""	CheckTimeFrame:"OpenLevel150",1,"Server này chưa mở <color=yellow>cấp 150<color>, không thể nhận!"	CheckTaskEq:147,0,"Ngươi đã nhận phần thưởng, không thể nhận nữa.",""	CheckFreeBag:1,"Cần có <color=yellow>1 ô<color> trống, sắp xếp rồi hãy quay lại!",""				SetTask:147,1	AddItem:"18,1,524,1",5,1,""	SetMsg:0,"Chúc mừng ngươi đã nhận thưởng nạp thẻ 1000 đồng thành công, nhận được 5 Chiến Thư-Mật Thất Du Long!"	SetMsg:2,"Chúc mừng ngươi đã nhận thưởng nạp thẻ 1000 đồng thành công, nhận được 5 Chiến Thư-Mật Thất Du Long!"											
39	2	Nhận thưởng nạp thẻ 50 đồng	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"Nhân vật chưa kích hoạt tư cách nhận thưởng, không thể nhận!",""	CheckMonthPay:50,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>50 đồng<color>, không thể nhận!",""	CheckTimeFrame:"OpenLevel150",1,"Server này chưa mở <color=yellow>cấp 150<color>, không thể nhận!"	CheckTaskEq:130,0,"Ngươi đã nhận phần thưởng, không thể nhận nữa.",""	CheckFreeBag:3,"Cần có <color=yellow>3 ô<color> trống, sắp xếp rồi hãy quay lại!",""				SetTask:130,1	SetAwardId:23	SetMsg:0,"Chúc mừng ngươi đã nhận thưởng nạp thẻ 50 đồng, nhận được 10 Chiến Thư-Mật Thất Du Long và 2 Vé may mắn!"	SetMsg:2,"Chúc mừng ngươi đã nhận thưởng nạp thẻ 50 đồng, nhận được Chiến Thư-Mật Thất Du Long và Vé may mắn!"											
39	3	Nhận thưởng nạp thẻ 100 đồng	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"Nhân vật chưa kích hoạt tư cách nhận thưởng, không thể nhận!",""	CheckMonthPay:100,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>100 đồng<color>, không thể nhận!",""	CheckTimeFrame:"OpenLevel150",1,"Server này chưa mở <color=yellow>cấp 150<color>, không thể nhận!"	CheckTaskEq:131,0,"Ngươi đã nhận phần thưởng, không thể nhận nữa.",""	CheckFreeBag:2,"Cần có <color=yellow>2 ô<color> trống, sắp xếp rồi hãy quay lại!",""				AddItem:"18,1,524,1",10,1,""	AddItem:"18,1,397,1",1,1,43200	SetMsg:0,"Chúc mừng ngươi đã nhận thưởng nạp thẻ 100 đồng, nhận được 10 Chiến Thư-Mật Thất Du Long và 1 Vé may mắn!"	SetMsg:2,"Chúc mừng ngươi đã nhận thưởng nạp thẻ 100 đồng, nhận được Chiến Thư-Mật Thất Du Long và Vé may mắn!"	SetTask:131,1										
39	4	Nhận thưởng nạp thẻ 200 đồng	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"Nhân vật chưa kích hoạt tư cách nhận thưởng, không thể nhận!",""	CheckMonthPay:200,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>200 đồng<color>, không thể nhận!",""	CheckTimeFrame:"OpenLevel150",1,"Server này chưa mở <color=yellow>cấp 150<color>, không thể nhận!"	CheckTaskEq:132,0,"Ngươi đã nhận phần thưởng, không thể nhận nữa.",""	CheckFreeBag:2,"Cần có <color=yellow>2 ô<color> trống, sắp xếp rồi hãy quay lại!",""				AddItem:"18,1,524,1",10,1,""	AddItem:"18,1,397,1",1,1,43200	SetMsg:0,"Chúc mừng ngươi đã nhận thưởng nạp thẻ 200 đồng, nhận được 10 Chiến Thư-Mật Thất Du Long và 1 Vé may mắn!"	SetMsg:2,"Chúc mừng ngươi đã nhận thưởng nạp thẻ 200 đồng, nhận được Chiến Thư-Mật Thất Du Long và Vé may mắn!"	SetTask:132,1										
39	5	Nhận thưởng nạp thẻ 300 đồng	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"Nhân vật chưa kích hoạt tư cách nhận thưởng, không thể nhận!",""	CheckMonthPay:300,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>300 đồng<color>, không thể nhận!",""	CheckTimeFrame:"OpenLevel150",1,"Server này chưa mở <color=yellow>cấp 150<color>, không thể nhận!"	CheckTaskEq:133,0,"Ngươi đã nhận phần thưởng, không thể nhận nữa.",""	CheckFreeBag:2,"Cần có <color=yellow>2 ô<color> trống, sắp xếp rồi hãy quay lại!",""				AddItem:"18,1,524,1",10,1,""	AddItem:"18,1,397,1",1,1,43200	SetMsg:0,"Chúc mừng ngươi đã nhận thưởng nạp thẻ 300 đồng, nhận được 10 Chiến Thư-Mật Thất Du Long và 1 Vé may mắn!"	SetMsg:2,"Chúc mừng ngươi đã nhận thưởng nạp thẻ 300 đồng, nhận được Chiến Thư-Mật Thất Du Long và Vé may mắn!"	SetTask:133,1										
39	6	Nhận thưởng nạp thẻ 400 đồng	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"Nhân vật chưa kích hoạt tư cách nhận thưởng, không thể nhận!",""	CheckMonthPay:400,"Tích lũy nạp thẻ tháng này không đủ <color=yellow>400 đồng<color>, không thể nhận!",""	CheckTimeFrame:"OpenLevel150",1,"Server này chưa mở <color=yellow>cấp 150<color>, không thể nhận!"	CheckTaskEq:134,0,"Ngươi đã nhận phần thưởng, không thể nhận nữa.",""	CheckFreeBag:2,"Cần có <color=yellow>2 ô<color> trống, sắp xếp rồi hãy quay lại!",""				AddItem:"18,1,524,1",10,1,""	AddItem:"18,1,397,1",1,1,43200	SetMsg:0,"Chúc mừng ngươi đã nhận thưởng nạp thẻ 400 đồng, nhận được 10 Chiến Thư-Mật Thất Du Long và 1 Vé may mắn!"	SetMsg:2,"Chúc mừng ngươi đã nhận thưởng nạp thẻ 400 đồng, nhận được Chiến Thư-Mật Thất Du Long và Vé may mắn!"	SetTask:134,1										
39	7	Nạp thẻ trên 1000 đồng nhận đồng khóa	npc_getaward		0	0	Npc:2601			CheckTaskEq:129,1,"Không thể nhận thưởng, nhân vật này chưa kích hoạt tư cách!",""	CheckMonthPay:1000,"Tích lũy trong tháng không đạt <color=yellow>1000 đồng<color>, không thể nhận hoàn trả đồng khóa!",""	CheckTimeFrame:"OpenLevel150",1,"Server của ngươi chưa mở <color=yellow>cấp 150<color>, không thể nhận phần thưởng này!"	CheckLuaScript:"local nPay = me.GetExtMonthPay();<enter>local nCount = math.floor((nPay - 1000)/ 50);<enter>if EventManager:GetTask(137) >= nCount then<enter><tab>return 1,  string.format(\"Đã nhận thành công %s đồng khóa thưởng, tiếp tục nạp thẻ mới được nhận thưởng lần nữa.\", nCount*1000)<enter>end<enter>return 0;",""					SetLuaScript:"local nPay = me.GetExtMonthPay();<enter>local nCount = math.floor((nPay - 1000)/ 50);<enter>local nTask = EventManager:GetTask(137);<enter>local nAddCoin = (nCount - nTask) * 1000;<enter>EventManager:SetTask(137, nCount);<enter>me.AddBindCoin(nAddCoin);<enter>me.PlayerLog(Log.emKPLAYERLOG_TYPE_JOINSPORT, string.format(\"[Hoạt động] Nhận đồng khóa: %s, ký hiệu: %s\",nAddCoin, nTask));<enter>local szMsg = string.format(\"Nhận thành công <color=yellow>%s đồng khóa<color>.\", nAddCoin);<enter>Dialog:Say(szMsg);<enter>me.Msg(szMsg);<enter>return 0;"														
40	1	Nạp thẻ 50 đồng nhận vé thưởng	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận phần thưởng này?","Xác định"		CheckTaskEq:129,1,"Không thể nhận thưởng, nhân vật này <color=yellow>chưa kích hoạt<color> tư cách!",""	CheckMonthPay:50,"Nạp thẻ tích lũy tháng chưa đạt <color=yellow>50 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:130,0,"Không thể nhận thưởng, ngươi đã nhận phần thưởng nạp thẻ <color=yellow>50 đồng<color> - <color=yellow>3 vé<color> thưởng!",""	CheckFreeBag:3,"Cần có <color=yellow>3 ô<color> trống, sắp xếp rồi hãy quay lại!",""	CheckTimeFrame:"OpenLevel150",0,"Server của ngươi chưa mở <color=yellow>cấp 150<color>, không thể nhận phần thưởng này!"				SetTask:130,1	SetAwardId:17	SetMsg:0,"Nạp thẻ <color=yellow>50 đồng<color> nhận thành công <color=yellow>3 Vé may mắn<color>!"	SetMsg:2,"Nạp thẻ <color=yellow>50 đồng<color> nhận thành công <color=yellow>3 Vé may mắn<color>!"											
40	2	Nạp thẻ 100 đồng nhận vé thưởng	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận phần thưởng này?","Xác định"		CheckTaskEq:129,1,"Không thể nhận thưởng, nhân vật này <color=yellow>chưa kích hoạt<color> tư cách!",""	CheckMonthPay:100,"Tích lũy trong tháng chưa đạt <color=yellow>100 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:131,0,"Không thể nhận thưởng, ngươi đã nhận phần thưởng nạp thẻ <color=yellow>100 đồng<color> - <color=yellow>2 vé<color> thưởng!",""	CheckFreeBag:2,"Cần có <color=yellow>2 ô<color> trống, sắp xếp rồi hãy quay lại!",""	CheckTimeFrame:"OpenLevel150",0,"Server của ngươi chưa mở <color=yellow>cấp 150<color>, không thể nhận phần thưởng này!"				SetTask:131,1	SetAwardId:18	SetMsg:0,"Nạp thẻ <color=yellow>100 đồng<color> nhận thành công <color=yellow>2 Vé may mắn<color>!"	SetMsg:2,"Nạp thẻ <color=yellow>100 đồng<color> nhận thành công <color=yellow>2 Vé may mắn<color>!"											
40	3	Nạp thẻ 200 đồng nhận vé thưởng	npc_getaward		0	0	Npc:2601	AddSelect:"Xác định nhận phần thưởng này?","Xác định"		CheckTaskEq:129,1,"Không thể nhận thưởng, nhân vật này <color=yellow>chưa kích hoạt<color> tư cách!",""	CheckMonthPay:200,"Tích lũy trong tháng chưa đạt <color=yellow>200 đồng<color>, không thể nhận thưởng!",""	CheckTaskEq:132,0,"Không thể nhận thưởng, ngươi đã nhận phần thưởng nạp thẻ <color=yellow>200 đồng<color> - <color=yellow>2 vé<color> thưởng!",""	CheckFreeBag:2,"Cần có <color=yellow>2 ô<color> trống, sắp xếp rồi hãy quay lại!",""	CheckTimeFrame:"OpenLevel150",0,"Server của ngươi chưa mở <color=yellow>cấp 150<color>, không thể nhận phần thưởng này!"				SetTask:132,1	SetAwardId:18	SetMsg:0,"Nạp thẻ <color=yellow>200 đồng<color> nhận thành công <color=yellow>2 Vé may mắn<color>!"	SetMsg:2,"Nạp thẻ <color=yellow>200 đồng<color> nhận thành công <color=yellow>2 Vé may mắn<color>!"											
